Residual	Species	MR1	MR2	MR3	MR4	MR5
-0.282185406642084	(2E,6Z)-farnesyl diphosphate synthase (EC 2.5.1.68)	0.414581362186163	0.156904391310297	0.507937237139386	-0.140969874836834	-0.298397627586097
-0.094134165702493	(R)-citramalate synthase (EC 2.3.1.182)	0.653679071818701	0.109734809288366	-0.117586609431164	0.268572865467084	-0.319482648293122
-0.116979738975585	(S)-2-hydroxy-acid oxidase (EC 1.1.3.15)	0.80204944136011	0.0257426769079701	-0.0939127357675637	-0.263056998625487	0.171474659772111
-0.122747955351808	[NiFe] hydrogenase metallocenter assembly protein HybG	-0.132851670780941	-0.480606762635227	0.0878442339968111	0.189447507376722	-0.219683670239299
-0.0566090879982875	[NiFe] hydrogenase metallocenter assembly protein HypC	0.742799181114701	-0.0674097576732946	0.0855986140815298	-0.203921469335882	0.143486066529451
-0.238694733640358	[NiFe] hydrogenase metallocenter assembly protein HypD	0.296583748367133	0.031014863750274	-0.270243377709637	0.154882943031264	0.329050437037382
0.000859550715704344	[NiFe] hydrogenase metallocenter assembly protein HypE	0.591709832603019	0.0346078912440898	0.0545299607722463	0.132614383715516	0.357581755117841
-0.108205498585021	[NiFe] hydrogenase metallocenter assembly protein HypF	0.432473304697193	0.320859248553463	-0.0234480249315055	-0.0936724239444239	0.327395897631012
-0.0755764343424616	[NiFe] hydrogenase nickel incorporation protein HybF	-0.313687248402205	-0.512804720944143	0.0896351846579415	0.22321352814724	-0.068151750298881
-0.122085937446663	[NiFe] hydrogenase nickel incorporation protein HypA	0.701953544679924	-0.0580327471329141	-0.0194073140835706	-0.0352767172277611	0.0574593259211175
-0.174420499932452	[NiFe] hydrogenase nickel incorporation-associated protein HypB	0.450539605670551	0.0608902353345166	-0.0546471942875638	0.174636942552182	0.103686544725854
-0.372701542400218	[Protein-PII] uridylyltransferase (EC 2.7.7.59)	-0.40097069485559	-0.215989088028817	-0.0129954998207053	0.00353514912021456	-0.303445348306468
-0.0936023962902204	1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	-0.425096362986915	0.826244406507754	-0.0106318474361592	-0.187882025444282	-0.165730924372464
0.152554350754539	1-deoxy-D-xylulose 5-phosphate reductoisomerase (EC 1.1.1.267)	0.197052779191654	0.809499406984779	-0.19797205103601	-0.285701624111316	-0.0792594791972888
0.0694978504585384	1-deoxy-D-xylulose 5-phosphate synthase (EC 2.2.1.7)	0.171632884733725	0.915867038435346	-0.202160627213315	-0.155281350214506	0.115114700618346
-0.227205964315325	1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate synthase (EC 1.17.7.1)	0.276997560263076	0.883156638495184	-0.0768861293985192	-0.137390986280053	-0.138355020080281
0.0855396256081372	1-phosphofructokinase (EC 2.7.1.56)	0.594669379648651	0.384532394670264	0.248538049839006	0.0418547213442961	0.568673394746922
0.121848617636691	1,3-propanediol dehydrogenase (EC 1.1.1.202)	0.59287512894512	-0.0251108837493612	0.398573268477663	-0.245230372434292	0.198006508053701
-0.17780081872964	1,4-alpha-glucan (glycogen) branching enzyme, GH-13-type (EC 2.4.1.18)	-0.0801291120718103	0.897078722451619	0.156943402934816	0.170259357498908	-0.0819194268256019
0.154403095327583	16S rRNA processing protein RimM	0.069383253664685	0.309839825848429	0.128532597413728	0.645784429360244	0.191835512469483
0.122753070690523	2-amino-3-ketobutyrate coenzyme A ligase (EC 2.3.1.29)	-0.221212716630815	0.0512884455128698	-0.71962256796794	0.413611634394366	-0.103521390743363
0.107978296589737	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase (EC 2.7.6.3)	-0.286129905811571	0.710389069165679	-0.0408864607600218	0.0310998722140031	-0.274593060736971
-0.0863021419177188	2-aminoethylphosphonate:pyruvate aminotransferase (EC 2.6.1.37)	0.82901842403958	0.0194510279606198	-0.294127813260572	0.175937505745726	0.0186544238514689
0.0943718901730242	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase (EC 4.6.1.12)	0.0190736895817667	0.675748796468169	-0.206533043628427	-0.404746835766344	-0.207708583943249
